instruction,reference,generated,rouge-1-p,rouge-1-r,rouge-1-f,rouge-2-p,rouge-2-r,rouge-2-f,rouge-l-p,rouge-l-r,rouge-l-f
月经一直没来怎么办，本人从2017年4月9号月经结束后，到今天7月17号月经一直没来,"你好，根据你的情况月经推迟不来没有怀孕考虑是内分泌失调引起的。
   考虑是内分泌失调引起的，建议你最好是打黄体酮针治疗，效果挺好的，忌口，不要吃辛辣食品，没事多运动增强体质。 
","
你好，根据你的描述，考虑是内分泌失调引起的，建议你去医院做一下内分泌六项检查，查明病因对症治疗，平时注意休息，不要熬夜，保持心情舒畅，祝早日康复！ ，妇科疾病的出现不仅仅会影响女人的身体，还会导致妇科疾病的出现，因此，最好去医院的妇科做一下B超检查，找出病因后对症治疗，平时多注意自身卫生，保持会阴部皮肤清洁。忌食辛辣刺激食物。以上是对这个问题的建议，期望对您有帮助。 除了正规治疗子宫肌瘤外，患者还需要重视饮食方面，比如恰当饮食，",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi, It seems your kid is having viral diarrhea. Once it starts it will take 5-7 days to completely get better.  Unless the kids having low urine output or very dull or excessively sleepy or blood in motion or green bilious vomiting. You need not worry.  There is no need to use antibiotics unless there is blood in the motion. Antibiotics might worsen if unnecessarily used causing antibiotic-associated diarrhea. I suggest you use zinc supplements (Z&D Chat Doctor. ","
Hi, Welcome to Chat Doctor .com I am Chat Doctor. Mariano Into Bruno Mascaras. I have gone through your query with diligence and would like you to know that I am here to help you. Your symptoms of headache, neck stiffness, fever etc., can be due to various causes such as viral infection, bacterial infection, meningitis etc. It is best if you consult a Neurologist for detailed evaluation including clinical examination and MRI Brain to rule out any organic cause for your symptoms. If there is no organic cause for your symptoms, it might be due to stress and anxiety which can be managed by taking medicines for the",0.19753086419753085,0.25,0.2206896502411416,0.0297029702970297,0.03896103896103896,0.03370786025943765,0.18518518518518517,0.234375,0.20689654679286576
荨麻疹可以吃香菜么,荨麻疹不能吃香菜，饮食上还应注意以下几点，忌吃辛辣的鱼和海鲜这样的食物，会使荨麻疹加重。像鲜虾，螃蟹，鱿鱼，鱿鱼贝类，或竹笋，糯米，巧克力，咖啡，香料，糖等。多吃碱性食物，如：葡萄，绿茶，海带，西红柿，芝麻，黄瓜，胡萝卜，香蕉，苹果，橘子，萝卜，绿豆，意大利仁等。不要吃油炸脂肪的食物：如各种油炸，油炸，烟熏腌制肉制品，动物内脏，奶油蛋糕，巧克力等。荨麻疹通常被称为风疹。由于皮肤和粘膜小血管扩张和渗透性增加，这是局部水肿反应。它通常在2到24小时内消退，但反复出现新的皮疹。疾病的过程延迟了几天到几个月。临床上比较常见。荨麻疹的病因非常复杂，约有3/4的患者找不到病因，尤其是慢性荨麻疹。常见原因是：食品和食品添加剂；吸入；感染；药物；物理因素，如机械刺激，冷热，阳光等；昆虫叮咬；精神因素和内分泌变化；遗传因素。基本损害为皮肤出现风团。常先有皮肤瘙痒，随即出现风团，呈鲜红色或苍白色、皮肤色，少数患者有水肿性红斑。风团的大小和形态不一，发作时间不定。风团逐渐蔓延，融合成片，由于真皮乳头水肿，可见表皮毛囊口向下凹陷。风团持续数分钟至数小时，少数可延长至数天后消退，不留痕迹。皮疹反复成批发生，以傍晚发作者多见。风团常泛发，亦可局限。有时合并血管性水肿，偶尔风团表面形成大疱。治疗：1。消除原因，并尝试找出每个发作原因并避免它。如果是感染引起的，应积极治疗感染病灶。药物引起的应该停止过敏药物；食物过敏，发现过敏性食物后，不要吃这种食物。2.避免诱发因素，如感冒荨麻疹应注意注意保暖，乙酰胆碱碱性荨麻疹减少运动，出汗和情绪波动，接触荨麻疹减少接触机会。多注意饮食，要经常定期生活，参加适当的体育锻炼，及时检查，不能掉以轻心。,"
荨麻疹是一种常见的皮肤病，是由于皮肤、黏膜小血管扩张及渗透性增加而出现的一种局限性水肿反应。那么荨麻疹能吃香菜吗?我们一起来了解一下吧。荨麻疹是过敏性反应的皮肤病，患者应该忌食一些辛辣刺激的食物，包括辣椒、胡椒、生姜等，同时也要避免食用海鲜和牛羊肉等发物。香菜属于蔬菜类食物，对于荨麻疹没有明显的禁忌，患者是可以吃的。但是香菜中含有一定的维生素C，如果患者的体质对维生素C不耐受的话，有可能会出现过敏的情况，所以荨",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
退变性脊柱侧凸疼痛的发病部位是什么？,胸腰段；腰部,"
腰椎；胸腰椎；腰椎、胸腰椎；胸椎；颈椎；胸椎、腰椎；胸腰段；胸腰椎、腰椎；腰椎、胸椎；胸椎、腰椎；胸腰椎；腰椎；胸椎、胸腰椎；胸腰椎、腰椎、胸椎；腰椎、胸椎、胸腰椎；腰椎、胸腰椎；胸腰段；腰椎、胸椎、胸腰段；胸椎、胸腰椎、腰椎；胸椎、腰椎、胸腰椎；胸椎、腰椎",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello welcome to Chat Doctor , Based on your children history and treatment received most likely reason for his cough seems to be allergic (reactive airway disease), chances of which are more if there is family history of allergic also. If your child responds immediately to nebulization, chances of allergic cough are very much. Inhalation therapy are best recommended treatment for such type of cough, also you need to check your immunization, apart from routine vaccines he needs yearly flu vaccination. As these are prescription Chat Doctor. ","
Hi, Welcome to Chat Doctor .com I am Chat Doctor. Mariano Into Bruno Mascaras. I have gone through your query with diligence and would like you to know that I am here to help you. The symptoms that you are mentioning is because of chronic sinusitis. It can be due to allergy or viral infection. Treatment depends upon the cause. If it is due to allergy then you need antihistamines like levocetirizine or fexofenadine. In case of viral infection then it will subside in few days. If there is no relief after 5 days then you need antibiotics.",0.18840579710144928,0.19402985074626866,0.19117646558931672,0.044444444444444446,0.047619047619047616,0.045977006500198724,0.18840579710144928,0.19402985074626866,0.19117646558931672
紧张型头痛的筛查有些什么？,汉密尔顿抑郁量表,"
焦虑抑郁情绪筛查；抑郁量表；焦虑自评量表；焦虑抑郁量表；焦虑自评量表测试；抑郁自评量表；焦虑和抑郁量表；焦虑和抑郁自评量表；抑郁量表测试；抑郁自评量表测试；焦虑自评量表；焦虑和抑郁量表测试；抑郁自评量表及焦虑自评量表；抑郁自评量表及焦虑自评量表测试；焦虑和抑郁量表；抑郁自评量表及焦虑自评量表测试；焦虑自评量表测试；抑郁自评量表",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello... Hyperkalemia -- high potassium in your blood -- may occur if your kidneys do not work properly Kidney disease is the most common cause of hyperkalemia.  Excess potassium in the diet can also contribute to increased levels in your blood, especially if there is an issue with kidney function. Salt substitutes typically contain high amounts of potassium. Foods such as melons, orange juice, and bananas are rich in potassium too. Over and above Chat Doctor. . For better evolution kindly get done renal function tests and cardiac check up with regular monitoring on potassium level","
Hi thanks for asking question. I read your query carefully and understand your concern. In my opinion it seems to be due to allergic reaction. Since it is not improving with over antihistamines and anti-inflammatory Chat Doctor.  It may be due to any food allergy or contact allergy. So I advise you to do patch test and skin prick test for confirmation of cause. Once confirmed then avoid contact with allergen and take antihistamine like levocetrizine once daily. Apply mild steroid cream like 1% hydrocortisone twice daily. Hope this will help you. Take care.  Regards.  Thanks",0.15584415584415584,0.15584415584415584,0.155844150844156,0.010752688172043012,0.010752688172043012,0.010752683172045335,0.12987012987012986,0.12987012987012986,0.12987012487013005
"If you are a doctor, please answer the medical questions based on the patient's description.","Though top I is very specific for cardiac disease yet if coronary angiogram is normal, it was not a heart attack some other condition associated with increase in levels of troponin are-primary pulmonary hypertension, pulmonary embolism, and acute exacerbations of chronic obstructive pulmonary disease (COPD), right ventricular strain with increased wall tension and ischemia. These condition can cause chest pain and increased troops.don't worry if Anglo is normal it's not cardiac","
Hi! Welcome to Chat Doctor .com.  I have read your query with care and understand your concern. The symptoms suggest a possibility of an infection. However, it is important to see your doctor for a physical examination and proper diagnosis. An ultrasound scan may be required if there is any concern about the bladder or kidneys. You need to take antibiotics as per the sensitivity report, which can be done in a few days after collection of urine sample. If there is no improvement, then a cystoscopy may be needed. Hope this helps you. Regards.  Chat Doctor.  (If you need more help, please feel free to",0.13095238095238096,0.1896551724137931,0.15492957263241436,0.0,0.0,0.0,0.11904761904761904,0.1724137931034483,0.14084506559016083
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi welcome to Chat Doctor..... Your mother having asthma, pulmonary fibrosis and emphysema like conditions ... So having both obstructive and restrictive lung disease. ... So survival chances very less .... Bronchodilator and steroid like treatment needed for these ..... Oxygen therapy also needed. .... Pulmonary rehabilitation will be useful ... Lung transplantation if feasible is ultimate treatment for COPD but here its utility seems less .... Keep exposure to smoking, dust, pollen etc. very less .... Consult pulmonologist for this. Take care ... Regular clinical follow up needed .","
Hi, Welcome to Chat Doctor forum.  You have been taking medicine for heart problem, and it seems that you are getting some side effects of it.  Since you are getting dizziness with the medicine, I advise you to consult your doctor and discuss about it, whether to continue the same or change it.  If possible, please post me the name of the medicine you are taking, so that I can guide you better.  Wishing for a quick and complete recovery. Thank you.  Chat Doctor.  R. M. Desai.  M.D.  Internal Medicine.  Gastroenterologist.  Bangalore",0.08823529411764706,0.08955223880597014,0.08888888388916352,0.022727272727272728,0.025,0.023809518820862723,0.08823529411764706,0.08955223880597014,0.08888888388916352
"If you are a doctor, please answer the medical questions based on the patient's description.","Dear Sir, Shaking that your noticed probably is due to high fever also called as chills & rigors. However, a child can have febrile seizures, try to keep her temperature down to normal limit. You may give here paracetamol for high fever under your doctors' guidance. Also, you can do cold sponging. In case you notice apart from shaking, teeth hindering, tongue bite, frothing, unrolling of eyes, rush her to ER, that is a seizure. Consult your doctor for appropriate treatment for the cause of fever. Wish her good health","
Hi thanks for contacting Chat Doctor... Noted down your symptoms of fever and pain in abdomen which can be due to infection in urinary tract or gall bladder or appendicitis.... In my opinion it is better to get yourself examined by physician and take necessary investigations like blood routine test, urine routine test, ultrasound of abdomen and if needed then ultrasound of pelvis... Also take medicine for pain relief like diclofenac 100 mg twice daily as per need... Hope this will help you out... Regards... Chat Doctor.  Chat Doctor.  Internal Medicine Physician.  (If you have any further query I will be happy to",0.1625,0.18055555555555555,0.17105262659279794,0.02040816326530612,0.022727272727272728,0.02150537135853971,0.1625,0.18055555555555555,0.17105262659279794
重度痔病的并发症是什么？,肛门剧烈疼痛；肛门坠胀感；里急后重感；尿潴留,"
贫血；肛门瘙痒；感染；血栓性外痔；便秘；便血；混合痔；肛瘘；疼痛；水肿；脱垂；出血；肛裂；脓肿；坏死；瘙痒；疼痛、瘙痒；肛周脓肿；肛门坠胀感；肛门失禁；大便失禁；肛门湿疹；肛门狭窄；肛门失禁、肛门坠胀感；肛门湿疹、肛门坠胀感；肛门坠胀；肛门狭窄、肛门坠胀；肛门狭窄、肛门坠胀感；",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello Rohan;welcome to Chat Doctor Psoriasis is an autoimmune disease and there is limited treatment available which you can get prescribed by a Dermatologist and your condition should improve. As for the big swelling from which yellow color discharge is probably pus coming out, and it may be some infected abscess or a boil for which you should take some antibiotic. Please consult a doctor near your residence or visit a hospital and the doctor will prescribe antibiotic after examination.Don't worry it could be an infection and not a cancer. Take care. Thanks","
Hi thanks for contacting Chat Doctor... Noted your symptoms and concerns... Yes there is possibility of infection in tooth. As you have pain with swelling, it looks like abscess formation. So better to consult dentist as soon as possible. If not treated it will lead to severe complications like spread of infection to other parts of body and also can cause septicemia (blood infection). For now you can take analgesics like paracetamol or ibuprofen for pain relief. Apply warm compress over affected area to reduce swelling. Avoid eating spicy foods and hot liquids. Take plenty of fluids. Hope this helps you... Regards... Chat",0.25,0.3,0.27272726776859507,0.0297029702970297,0.03260869565217391,0.031088077912427976,0.23809523809523808,0.2857142857142857,0.25974025478158214
急性消化系统症状的推荐药有些什么？,碱式水杨酸铋；复方二甲基硅油咀嚼片；铝碳酸镁片,"
甲硝唑；奥美拉唑联合甲硝唑；奥美拉唑；奥美拉唑钠；奥美拉唑联合甲硝唑治疗；莫沙必利联合甲硝唑；莫沙必利；奥美拉唑联合甲硝唑片；左氧氟沙星；甲硝唑片；奥美拉唑胶囊；甲硝唑联合奥美拉唑；奥美拉唑肠溶胶囊；甲硝唑联合奥美拉唑片；甲硝唑联合奥美拉唑胶囊；甲硝唑联合奥美拉唑治疗；甲硝唑联合奥美",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
大便1天多次怎么回事，早上起床，大便3次，间隔时间10分钟，有时稀有时硬。白天没有，晚上也正常。 , 您好，可能是慢性肠炎的症状。可以服用黄连素，元胡止痛片，胃肠灵治疗，或者肌肉注射阿托品，必要时输液输血或吸氧。宜少量多餐，补充多种维生素。勿食生、冷、油腻及多纤维素的食物。适当进行体育锻炼以增强体质。，除此之外，患者在治疗消化内科疾病期间，除了要及时治疗外，患者的饮食状况和心理状态也是尤为重要，患者一定要避免精神上过度的紧张和忧虑，以免对消化内科疾病的恢复造成了不必要的影响。,"
您好！您这种情况考虑是属于肠炎或胃肠功能紊乱导致的，建议您及时到医院就诊，在医生指导下进行治疗，平时注意饮食清淡，避免生冷辛辣刺激性食物，避免熬夜，保持心情舒畅。祝您早日康复！ ，患者面对肛肠科的危害时，我们应该积极采取治疗措施，不要避讳就医，如果肛肠科久治不愈，那么就要及时调换治疗方案。同时，日常生活中要注意饮食，避免辛辣刺激性食物，以免加重病情。另外，建议多饮水，饮食以清淡为主。忌食煎炸油腻、辛辣等刺激",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi. Thanks for your query. Noted your history of more frequent urination with some yellow/green discharge in it. Intense pain in lower left abdomen, getting better with pressure. Now the pain is all over abdomen. I would advise you the following in such a situation. First send urine for tests of routine, microscopy, culture and sensitivity before antibiotic is started to get a proper reports which help in further treatment. Further, tests of blood, stool ultrasonography of the abdomen and so on. Clinical evaluation and examination by a General Surgeon to have a proper diagnosis and further proper treatment. I hope this answer helps you to get an early and proper diagnosis and treatment.","
Hello dear, Thanks for your query to Chat Doctor. Read your query carefully. I understand your concerns. 1) You seem to have got infected by the HIV virus, which is very common in these days.2) Get yourself tested for HIV infection.3) If it turns out positive, you need to consult an HIV specialist and get yourself treated.4) If negative, you need to take antiviral medications as per your doctors advice.5) Do not worry, if it turns out positive, there are medicines available to keep the virus under control. So do not worry. Hope this would help you to plan further treatment",0.2682926829268293,0.27848101265822783,0.2732919204675746,0.061224489795918366,0.05555555555555555,0.0582524221962489,0.25609756097560976,0.26582278481012656,0.26086956021912744
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi Vila, Thanks for trusting Chat Doctor with your query. Your problem seems to be a very rare kind of addiction.  Based on the information provided, it seems you are motivated to give up this addiction as you appear to understand the fact that it is hurting your body physically. It seems that you are struggling psychologically as well. I guess first and foremost, you should get yourself checked physically as raw rice can cause some physical issues and some problems of menstruation could be due to other unrelated/related issues. An opinion from physician or gynecologist might be helpful. Next comes the issue of addiction. I suppose one method could be to use Exposure and response prevention strategy. The basic principle would be to expose you to raw rice which will possibly induce the desire to eat it and then have someone stop you from eating it. During this process, you might experience significant restlessness and anxiety. If you are motivated enough and know relaxation techniques, try to be in this situation for approximately 90 minutes or when you feel your anxiety is wearing off without any additional help. You will realize that gradually the intensity of your craving is reducing and after sometimes start doing it yourself. You can take the help of a clinical psychologist in this process. The role of medication would be very limited. However, I believe consulting a psychiatrist to explore other psychological issues (if any) can be of further benefit. Hope this will be of some help. Best wishes, ","
Hello, I have gone through your query and understand your concern. Based on the history given by you, it seems to me that you have been suffering from allergic rhinitis since long. This is an allergy of to certain substances which causes runny nose, sneezing, nasal congestion and itching in the nose. Treatment for this includes avoiding exposure to the allergen and taking antihistamines like levocetirizine or cetirizine and decongestants medicines like phenylephrine. You can also take intranasal corticosteroids like fluticasone. If these measures do not help then",0.36363636363636365,0.17721518987341772,0.23829786793445007,0.08045977011494253,0.02880658436213992,0.04242423854159816,0.36363636363636365,0.17721518987341772,0.23829786793445007
孕且查出丙肝孩子可以要吗，什么症状都没就是13号抽的血他们15号才做的今天才换到单子，上面HCV是阳性，我不知晓这样孩子可以要吗？,小孩传染丙肝的几率大概是4%，一般需要有打免疫球蛋白。一般来说没事儿的，不过一旦传染就是100%。丙肝没有办法实施母婴截断，但是母婴散播的几率很小，所以你不要担心，孩子出升后不要实施母乳喂养。此外，丙肝患者在治疗期间，患者的饮食状况和护理也是很关键的，患者一定要消化维生素，预防工作闹肚子，并且清淡饮食，以免引发不必要的伤害。,"
您好，这种情况的话建议您最好还是不要这个孩子了，因为如果要是生下来的话，那么宝宝也是会感染上病毒的。所以建议您最好是不要这个孩子，如果一定要的话，那么也要等宝宝生下来以后再给孩子打针预防工作一下。建议您平时一定要注意好个人卫生，勤洗手，多喝水，多吃水果蔬菜，少吃辛辣刺激性的食物，祝您身体健康！除了对症治疗肝病外，患者还需要有看重护理方面，比如饮食清淡，防止辛辣刺激食物。与此同时患者还要留意决定一家专业医院诊病，这样才能获得良好的治疗效果。祝您",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
腹部多器官联合移植的手术治疗有些什么？,腹部多器官联合移植,"
肝脏肾移植术；胰腺移植术；肾脏移植术；胰腺移植；肝移植术；胰岛细胞移植术；肝脏移植术；肝肾移植术；胰腺肾移植术；胰腺移植术；肝肾移植；胰腺移植；胰腺肾移植；胰岛移植术；胰岛细胞移植；胰腺肾移植手术；胰岛移植；胰腺移植手术；胰岛移植手术；胰腺肾移植术；胰腺肾联合移植术；胰腺肾联合移植；胰腺移植手术治疗；胰腺肾联合移植手术；胰腺肾联合移植",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello, Thanks for writing to us. Unexplained bruising once in while is understandable but if occurs frequently should be investigated thoroughly since it can indicate an underlying medical condition or ailment. Many times taking medications like aspirin, ibuprofen, non-steroidal anti-inflammatory Chat Doctor.  Topical and systemic corticosteroids cause skin thinning, making one prone to bruises. So let me know have you take any ","
Hello! Welcome to Chat Doctor ! After going through your query I think you are suffering from allergic rhinitis. It is due to allergy of pollen grain or dust particle. For this you need to take antihistamines like levocetirizine and montelukast. You should also use nasal spray containing corticosteroid like fluticasone. Avoid exposure to allergen. Take steam inhalation 4-5 times a day. Hope this will help you. Wishing you good health. Regards Chat Doctor. D. (Pediatrician)  If you have any other doubts, you can contact me",0.20270270270270271,0.2459016393442623,0.22222221726858724,0.011904761904761904,0.01639344262295082,0.0137930985740802,0.16216216216216217,0.19672131147540983,0.17777777282414278
小儿雅司病的并发症,合并骨膜炎，多指性关节炎，皮损后可留下色素脱失性萎缩性瘢痕或皮肤挛缩、皲裂，晚期病例可发生长骨骨膜或骨质树胶肿性损害，引起骨质疏松，甚至形成腔隙，偶致腭穿孔或鼻骨、咽部损害，也可引起关节周围纤维瘤样结节和关节积液。可引起毁形性鼻咽炎、鼻骨炎、多发性指(趾)骨炎、手指关节炎、胫骨骨膜炎(佩刀胫)鶒。,"
(一)治疗1.早期治疗可防止病变蔓延。2.应选用杀菌性抗结核药，如异烟肼、利福平、乙胺丁醇等。(3.对有皮肤损害者，宜用异烟肼和利福平联合用药。4.有淋巴结肿大或胸腔积液时，可用异烟肼、利福平和链霉素三联疗法。5.脑膜炎型患者，宜采用异烟肼、利福平、乙胺丁醇和链霉素四联疗法。(6.治疗期间应定期检查肝功能。(7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If you are a doctor, please answer the medical questions based on the patient's description.","Welcome to Chat Doctor .1. I would think in terms of lymph nodal enlargement after BCG, or any recent infection, fever or systemic causes.2. To clear the doubt regarding cyst or lymph node - get an ultrasound axillary region - it will give exact nature of lesion, its source and extensions.3. But personally I feel like lymph nodal enlargement - you need to monitor and a followup visit with the treating doctor.4. Follow the advice given by your doctor, he is right. Good luck. Hope it helps you. Wish you a good health. Anything to ask ? Do not hesitate. Thank you.","
Hi, Thank you for posting your query. I have gone through your symptoms and would like to make the following comments:1. You have developed pain in the lower back and leg after lifting heavy weights. This is commonly seen with herniated disc or pinched nerve.2. We need to confirm this by an MRI scan of the lumbar spine. If it is confirmed, then treatment will be required.3. Until the results of MRI are available, you can take muscle relaxants such as metaxalone and analgesics such as diclofenac to relieve the pain.4. Physical therapy such as heat, ultrasound,",0.2839506172839506,0.27058823529411763,0.277108428737843,0.020618556701030927,0.0196078431372549,0.02010049751572054,0.2839506172839506,0.27058823529411763,0.277108428737843
右输尿馆结石伴右肾积水，右输尿馆结石伴右肾积水坐了手术治疗，两个月后拔出双j馆后两天查出右肾积水，右输尿馆上段扩张。2013，5，14日坐秘尿造影查出右肾积水，输尿馆无结石,治疗肾结石的方式方法有很多，如药物排石、溶石治疗。一般小于6mm的结石，理论上可以通过输尿管随尿液排出体外.选择大量饮水（2000ml以上）并保证尿液每日2000ml以上、适当运动、口服药物排石或溶石、体位排石治疗。,"
根据你的描述，考虑是泌尿系感染或结石引起的症状。建议去医院检查一下泌尿系彩超，看是否有结石或梗阻的情况，然后对症治疗。注意多喝水，勤排尿，不要吃辛辣刺激性食物。 ，肾病内科疾病病情很严重，建议患者及时实施治疗，希望患者可以根据医生的意见对症治疗。同时重视自身的护理工作，合理饮食，以免加重病情。上述的答案希望可以帮助到您，谢谢。 ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If you are a doctor, please answer the medical questions based on the patient's description.",Welcome to Chat Doctor .stabbing chest pain and numbness tingling in fingers point towards cervical spondylosis .please get cervical spine X-ray ...take neurotics as methylcobalamin .a good option is tab neurons plus .as it is prescription Chat Doctor. .maintain proper posture of neck .no more flexion please ...as you get problem when in stress so please as a precaution get BP checked and ECG done ...regards ,"
Hi... Thank you for consulting in Chat Doctor. Skin problems in children can be very well managed with antihistamines and steroids. I suggest you to consult your dermatologist with this problem and get him evaluated.  The most common cause of such skin rashes is an allergic condition called as urticaria or hives. Other causes could be viral exanthem (infection) or any contact allergy. Once the exact cause is known, it will be easy to treat it. Hope my answer was helpful for you.  I am happy to help any time. Further clarifications and consultations on Chat Doctor are welcome. If you",0.14814814814814814,0.22641509433962265,0.17910447283025185,0.010101010101010102,0.015625,0.012269933880840423,0.13580246913580246,0.20754716981132076,0.1641790996959235
孩童中耳炎流黄水怎样医治，女宝宝3岁，刚上幼儿园，这一周，孩子说自己耳朵又痒又疼，察觉到，偶尔还会有黄色的液体流出，另外，好像没什么食欲也很乏力，请问：孩童中耳炎流黄水怎样医治。,在治疗上的话一般建议遵医嘱给孩子吃点消炎的药物，也可局部用药，比如给宝宝采取使用消炎类型的滴耳剂，也可以根据孩子的情况给点镇痛药，尤其是耳朵痛剧烈的时候，可帮助缓解痛苦，孩子要是伴随着发烧的情况，家长可以给孩子服用一些有退烧作用的药物严重的话则应尽早就医，出现多次急性严重，或是已出现耳膜穿孔的，要及时的进行手术治疗，最后，希望家长能够重视这一疾病，尽早带孩子就医治疗，平时也要注意做好相关的预防和保健工作。,"
抗生素药物是目前治疗中耳炎比较常用的，可酌情选，也可局部用药，比如给宝宝采取使用消炎类型的滴耳剂，孩子如果是以耳痛的症状为主的话，建议家长是可以适当的给点镇痛药缓解的，孩子伴有发烧症状的可以服用一些有退烧作用的药物，严重的话则应尽早就医，如果你的孩子出现了耳膜穿孔的问题，需要及时的去医院进行手术医治，病情好转后建议带孩子适当运动，提高免疫力，以防止再次病发。",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
阴道上部发红有白色的分泌物是怎么回事，我去年结的婚，最近总是肚子小腹疼痛，尤其是来事那几天，很害怕影响生育，而且十分的怕冷，怕寒。请问阴道上部发红有白色的分泌物是怎么回事,属于感染引起的，可以服用中成药龙胆泻肝丸，三金片调理，高锰酸钾稀释液外洗，注意个人卫生，每天用清水清洗外阴，避免不良刺激。，考虑外阴炎或者阴道炎引起的症状。需要积极抗炎治疗。先化验白带常规看看。如果细菌性阴道炎服用妇科千金片和头孢菌素抗生素，另外局部使用洁尔阴清洗治疗。保妇康栓阴道用药。,"
你好，根据你的描述，考虑是炎症引起的，一般和局部病原菌感染有关，可以口服阿莫灵，甲硝唑治疗试试，注意休息，不要刺激性食物，多喝水，慢慢会改善的，妇科疾病的出现不仅仅会影响女人的生活，还会导致妇科疾病的出现，因此，最好去医院的妇科做一下常规检查，找出病因后对症治疗，平时应该注意多喝水，注意个人卫生。 ，妇科炎症的出现不仅仅会影响女人的身体，还会导致妇科疾病的出现，因此，患者应该及时去专业医院诊治，以免影响健康。 。在治疗期间患者需要做的饮食",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
脑膜刺激症状的诊断是什么？,脑脊液培养+药敏试验 --脑脊液培养+药敏试验是脑脊液感染时的一种检查。脑脊液葡萄糖(CSF-Glu) --脑脊液的一种检查方法。脑脊液细胞分类计数 --脑脊液的显微镜常规检查，一般以细胞计数和白细胞分类为主。脑脊液不含红细胞，无白细胞或含极少量的白细胞。有中枢神经系统疾病时，脑脊液中的细胞数增多，白细胞升高的种类发生变化。因此做脑脊液显微镜检查可以反映疾病的不同性质。脑脊液病原体检查(CSF) --对有脑膜刺激症状、疑为神经系统感染性疾病的病人做脑脊液病原学检查具有重要意义。抗乙型脑炎病毒抗体(EPBV-AB) --急性乙型脑炎患者在发病后第七天，可产生特异性抗乙型脑炎病毒抗体IgM (EPBV-IgM)，2～3周达高峰，故检测EPBV-IgM，有助于对急性乙型脑炎的早期诊断。检查时静脉血2ml，不抗凝，分离血清或脑脊液2ml进行测定。颅脑超声检查 --1、 B型超声颅脑检查法：主要用于2岁以内囟门未闭的小儿，通过囟门作为“声窗”进行扫查。2、经颅彩色多普勒显象：经颞窗、枕窗、眶窗探查，可探及大脑动脉，根据颅内血管的流速、频宽、流向异常或音频异常等确定，应用于脑血管疾病的诊断及病因分类。尿维生素B6(VitB6) --维生素B6为人体内某些辅酶的组成成分，参与多种代谢反应，尤其是和氨基酸代谢有密切关系。维生素B6长期缺乏会导致皮肤、中枢神经系统和造血机构的损害。动物缺乏维生素B6的症状为皮炎、痉挛、贫血等。单纯的维生素B6缺乏症在人类极少见。临床上应用维生素B6制剂防治妊娠呕吐和放射病呕吐。脑脊液蛋白电泳 --脑脊液蛋白电泳主要用于多发性硬化症，神经梅毒及亚急性硬化性全脑炎等的诊断。,"
(一)发病原因1.感染性脑膜炎：包括细菌、病毒、真菌、螺旋体、立克次体、原虫和寄生虫等引起的脑膜炎症，为最常见的脑膜刺激征的原因。2.非感染性脑膜炎：如结缔组织病、血管炎、变应性血管炎、药物反应、颅内肿瘤、蛛网膜下腔出血、中枢神经系统脱髓鞘疾病等均可引起脑膜刺激征。(3.其他：脑膜白血病、颅内压增高、蛛网膜下腔梗阻、脊髓压迫症",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
