instruction,reference,generated,cosine_similarity
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello... Hyperkalemia -- high potassium in your blood -- may occur if your kidneys do not work properly Kidney disease is the most common cause of hyperkalemia.  Excess potassium in the diet can also contribute to increased levels in your blood, especially if there is an issue with kidney function. Salt substitutes typically contain high amounts of potassium. Foods such as melons, orange juice, and bananas are rich in potassium too. Over and above Chat Doctor. . For better evolution kindly get done renal function tests and cardiac check up with regular monitoring on potassium level","
Hi... Thank you for consulting in Chat Doctor. It seems your child is having viral diarrhea. Once it starts it will take 5 -7 days to completely get better. Unless the kids having low urine output or very dull or excessively sleepy or blood in motion or green bilious vomiting...you need not worry. Antibiotics are not required unless there is blood in the stool. Please give him plenty of oral fluids or oral rehydration solution to prevent dehydration. Regards -  Chat Doctor.  Hope my answer was helpful for you.  I am happy to help any time. Further clarifications and consultations on Chat Doctor are welcome. If",0.6169845461845398
"If you are a doctor, please answer the medical questions based on the patient's description.","Though top I is very specific for cardiac disease yet if coronary angiogram is normal, it was not a heart attack some other condition associated with increase in levels of troponin are-primary pulmonary hypertension, pulmonary embolism, and acute exacerbations of chronic obstructive pulmonary disease (COPD), right ventricular strain with increased wall tension and ischemia. These condition can cause chest pain and increased troops.don't worry if Anglo is normal it's not cardiac","
Hi, dairy have gone through your question. I can understand your concern. You may have some infection in throat or pharynx.  It can be due to virus or bacteria.  You should take antibiotics like amoxicillin with metronidazole.  You should also take analgesic like ibuprofen.  If it persist then you should consult your doctor and go for examination. Hope I have answered your question, if you have doubt then I will be happy to answer. Thanks for using Chat Doctor. Wish you a very good health. Don't forget to click, thank you. Regards Chat Doctor.  M.",0.6094324588775635
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi welcome to Chat Doctor..... Your mother having asthma, pulmonary fibrosis and emphysema like conditions ... So having both obstructive and restrictive lung disease. ... So survival chances very less .... Bronchodilator and steroid like treatment needed for these ..... Oxygen therapy also needed. .... Pulmonary rehabilitation will be useful ... Lung transplantation if feasible is ultimate treatment for COPD but here its utility seems less .... Keep exposure to smoking, dust, pollen etc. very less .... Consult pulmonologist for this. Take care ... Regular clinical follow up needed .","
Hello! I am here to help with your health concerns. Based on your symptoms of pain in the lower back and leg, it sounds like you might have a herniated disc. This is when the material inside the spinal disc bulges out through a tear in the outer layer of the disc. It can cause pain and numbness in the affected area. A common cause of this is sudden or repetitive strain, such as from lifting heavy objects improperly. Other causes include aging, trauma, or a congenital defect. The most common symptom is low back pain that radiates down one leg. Numbness, tingling, and weakness may",0.6222201585769653
"If you are a doctor, please answer the medical questions based on the patient's description.","Dear Sir, Shaking that your noticed probably is due to high fever also called as chills & rigors. However, a child can have febrile seizures, try to keep her temperature down to normal limit. You may give here paracetamol for high fever under your doctors' guidance. Also, you can do cold sponging. In case you notice apart from shaking, teeth hindering, tongue bite, frothing, unrolling of eyes, rush her to ER, that is a seizure. Consult your doctor for appropriate treatment for the cause of fever. Wish her good health","
Hi, I think it is very important to know whether your mother has any symptoms of heart failure or not. If she has no symptoms then this may be a normal variation in her heart rate. This can occur due to many reasons like stress, anxiety, hypothyroidism, anemia etc. If she is having symptoms then we need to look for other causes. So please get her evaluated by a cardiologist and get done ECG, 2est, echo etc. Also consult a physician for her blood count and thyroid function tests. Hope I have answered your query. Let me know if I can assist you further. Take care",0.6390829682350159
重度痔病的并发症是什么？,肛门剧烈疼痛；肛门坠胀感；里急后重感；尿潴留,"
贫血；感染；出血；肛门狭窄；尿潴留；肛裂；脱垂；疼痛；水肿；便秘；瘙痒；血栓性外痔；脓肿；坏死；溃疡；水肿；感染；疼痛；出血；坏死；溃疡；水肿；瘙痒；脱垂；肛门狭窄；便秘；脓肿；血栓性外痔；感染；肛裂；疼痛；出血；水肿；瘙痒；脱垂；肛门狭窄；便秘；脓肿；血栓性外痔；感染；肛裂；疼痛；出血；水肿；瘙痒；脱垂；",0.641913890838623
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello Rohan;welcome to Chat Doctor Psoriasis is an autoimmune disease and there is limited treatment available which you can get prescribed by a Dermatologist and your condition should improve. As for the big swelling from which yellow color discharge is probably pus coming out, and it may be some infected abscess or a boil for which you should take some antibiotic. Please consult a doctor near your residence or visit a hospital and the doctor will prescribe antibiotic after examination.Don't worry it could be an infection and not a cancer. Take care. Thanks","
Hi, Thanks for asking. Based on your clinical history and symptoms, it appears that you might be suffering from bronchitis. Bronchitis is inflammation of airways that carry air to and from your lungs. It may be caused by viruses or bacteria. Symptoms include coughing with phlegm, wheezing and shortness of breath. Treatment includes inhaled bronchodilators, antihistamines and corticosteroids. You should consult your physician for proper evaluation. Hope it helps. Any further queries, happy to help again. Regards Chat Doctor.  S. Durrani MD Internal Medicine (USA) ",0.7499920725822449
急性消化系统症状的推荐药有些什么？,碱式水杨酸铋；复方二甲基硅油咀嚼片；铝碳酸镁片,"
奥美拉唑；硫糖铝；法莫替丁；多潘立酮；胃复安；西咪替丁；阿托品；洛哌丁胺；蒙脱石散；双歧杆菌三联活菌胶囊；复方谷氨酰胺肠溶胶囊；盐酸小檗碱片；消旋山莨菪碱；维生素B6；甲硝唑；左氧氟沙星；胶体果胶铋；诺氟沙星胶囊；地芬诺酯；蒙脱石；黄连素；香砂六君丸；复方嗜酸乳杆菌片；",0.5731788873672485
大便1天多次怎么回事，早上起床，大便3次，间隔时间10分钟，有时稀有时硬。白天没有，晚上也正常。 , 您好，可能是慢性肠炎的症状。可以服用黄连素，元胡止痛片，胃肠灵治疗，或者肌肉注射阿托品，必要时输液输血或吸氧。宜少量多餐，补充多种维生素。勿食生、冷、油腻及多纤维素的食物。适当进行体育锻炼以增强体质。，除此之外，患者在治疗消化内科疾病期间，除了要及时治疗外，患者的饮食状况和心理状态也是尤为重要，患者一定要避免精神上过度的紧张和忧虑，以免对消化内科疾病的恢复造成了不必要的影响。,"
您好：根据您的情况考虑是胃肠功能紊乱导致的。建议您到医院做一下胃镜、肠镜检查，明确诊断后再对症治疗。平时注意饮食清淡易消化，忌辛辣刺激食物，不要吃生冷油腻食物，可以口服整肠生胶囊和乳酸菌素片进行调理。 ，患者面对肛肠科的危害时，我们应该积极采取治疗措施，不要避讳就医，如果肛肠科久治不愈，那么就要及时调整治疗方案。希望肛肠科患者可以获得专业的治疗。",0.87312912940979
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi. Thanks for your query. Noted your history of more frequent urination with some yellow/green discharge in it. Intense pain in lower left abdomen, getting better with pressure. Now the pain is all over abdomen. I would advise you the following in such a situation. First send urine for tests of routine, microscopy, culture and sensitivity before antibiotic is started to get a proper reports which help in further treatment. Further, tests of blood, stool ultrasonography of the abdomen and so on. Clinical evaluation and examination by a General Surgeon to have a proper diagnosis and further proper treatment. I hope this answer helps you to get an early and proper diagnosis and treatment.","
Hi, thank you for providing the brief history of you. A thorough musculoskeletal assessment is advised in your case. As the symptoms suggest there might be a possible injury to the muscles and ligaments of the knee joint. Also, as you mentioned about the pain in the back of the knee, I would advise an MRI knee to rule out any soft tissue injuries like ligament tears or meniscus injuries. Also, with the help of an MRI we can see if there is any damage to the cartilage and other structures of the knee joint. Post which with physical therapy you should be able to improve the strength of the muscles around",0.7681888341903687
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi Vila, Thanks for trusting Chat Doctor with your query. Your problem seems to be a very rare kind of addiction.  Based on the information provided, it seems you are motivated to give up this addiction as you appear to understand the fact that it is hurting your body physically. It seems that you are struggling psychologically as well. I guess first and foremost, you should get yourself checked physically as raw rice can cause some physical issues and some problems of menstruation could be due to other unrelated/related issues. An opinion from physician or gynecologist might be helpful. Next comes the issue of addiction. I suppose one method could be to use Exposure and response prevention strategy. The basic principle would be to expose you to raw rice which will possibly induce the desire to eat it and then have someone stop you from eating it. During this process, you might experience significant restlessness and anxiety. If you are motivated enough and know relaxation techniques, try to be in this situation for approximately 90 minutes or when you feel your anxiety is wearing off without any additional help. You will realize that gradually the intensity of your craving is reducing and after sometimes start doing it yourself. You can take the help of a clinical psychologist in this process. The role of medication would be very limited. However, I believe consulting a psychiatrist to explore other psychological issues (if any) can be of further benefit. Hope this will be of some help. Best wishes, ","
Hi, Thanks for writing in. It is possible to get infected with HIV from blood of others. However, the infection is very rare and there are no reports of such infections in people who have had contact with blood. The chance of getting infected with HIV is less than 1 in 2 million. Therefore, if you feel that you have been exposed to any blood or other body fluids then it is better to take preventive treatment within 72 hours of exposure. Please consult your doctor and discuss the possibility of taking PEP (post-exposure prophylaxis) which consists of three antiretroviral drugs. This can prevent",0.6190434694290161
孕且查出丙肝孩子可以要吗，什么症状都没就是13号抽的血他们15号才做的今天才换到单子，上面HCV是阳性，我不知晓这样孩子可以要吗？,小孩传染丙肝的几率大概是4%，一般需要有打免疫球蛋白。一般来说没事儿的，不过一旦传染就是100%。丙肝没有办法实施母婴截断，但是母婴散播的几率很小，所以你不要担心，孩子出升后不要实施母乳喂养。此外，丙肝患者在治疗期间，患者的饮食状况和护理也是很关键的，患者一定要消化维生素，预防工作闹肚子，并且清淡饮食，以免引发不必要的伤害。,"
你好！如果母亲是HCV携带者的话，那么新生儿感染的几率会比一般人群高许多，但是也不用太过忧心。如果母亲在怀上期间没实施抗病毒治疗的话，建议你降生后给婴儿注射乙肝免疫球蛋白和乙肝疫苗，以增加感染的机会。建议你到正规医院传染科复诊，根据仔细检查结果遵医嘱决定合适的治疗方法。以上是对“孕且查出丙肝孩子可以要吗”这个问题的建议，期望对您有帮助，祝您健康！ 请尽快到医院做进一步仔细检查，明确病因后再进行治疗",0.7589221000671387
腹部多器官联合移植的手术治疗有些什么？,腹部多器官联合移植,"
肝肾胰联合移植；肝肾联合移植术；肝肾联合移植；肝肾胰联合移植术；肝肾胰联合移植；肝肾联合移植手术；肝肾联合移植；肝肾联合移植术治疗；肝肾联合移植手术治疗；肝肾联合移植术式；肝肾联合移植手术方式；肝肾联合移植手术方法；肝肾联合移植手术治疗方式；肝肾联合移植手术方式治疗；肝肾联合移植手术治疗方式治疗；肝肾联合移植术治疗；肝肾联合移植手术治疗方式治疗；肝肾联合移植手术治疗方式方法；肝肾",0.5514097213745117
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello, Thanks for writing to us. Unexplained bruising once in while is understandable but if occurs frequently should be investigated thoroughly since it can indicate an underlying medical condition or ailment. Many times taking medications like aspirin, ibuprofen, non-steroidal anti-inflammatory Chat Doctor.  Topical and systemic corticosteroids cause skin thinning, making one prone to bruises. So let me know have you take any ","
Hello dear, Thank you for your contact to Chat Doctor. I read and understand your concern. I am Chat Doctor answering your concern. Yes it is very much possible that you have developed the infection due to the use of catheter. It is always advisable to keep the urinary tract infection under control by taking the antibiotics. But at the same time, we need to prevent such infections in future. For this, you can take the following steps.1. Keep good hygiene2. Use the antiseptic solution before insertion of catheter3. Take the antibiotic prophylaxis as advised by your treating physician4. If you are going for",0.6732394099235535
小儿雅司病的并发症,合并骨膜炎，多指性关节炎，皮损后可留下色素脱失性萎缩性瘢痕或皮肤挛缩、皲裂，晚期病例可发生长骨骨膜或骨质树胶肿性损害，引起骨质疏松，甚至形成腔隙，偶致腭穿孔或鼻骨、咽部损害，也可引起关节周围纤维瘤样结节和关节积液。可引起毁形性鼻咽炎、鼻骨炎、多发性指(趾)骨炎、手指关节炎、胫骨骨膜炎(佩刀胫)鶒。,"
淋巴结肿大，脾大。皮肤损害可发生于任何部位，但以四肢多见，尤其是下肢。初期皮损为针头至绿豆大小的丘疹，迅速发展成直径1～2cm左右的斑块，表面粗糙，呈疣状或菜花状，表面有油腻性痂，常伴瘙痒。后期皮损为扁平丘疹、丘疱疹、结节或乳头瘤样增生，周围有红晕，中央有角质栓，边缘呈鼠咬状。部分患者在皮损处出现色素沉着或萎缩。少数",0.7771130204200745
"If you are a doctor, please answer the medical questions based on the patient's description.","Welcome to Chat Doctor .1. I would think in terms of lymph nodal enlargement after BCG, or any recent infection, fever or systemic causes.2. To clear the doubt regarding cyst or lymph node - get an ultrasound axillary region - it will give exact nature of lesion, its source and extensions.3. But personally I feel like lymph nodal enlargement - you need to monitor and a followup visit with the treating doctor.4. Follow the advice given by your doctor, he is right. Good luck. Hope it helps you. Wish you a good health. Anything to ask ? Do not hesitate. Thank you.","
Hello dear, Thank you for your contact to Chat Doctor. I read and understand your concern. I am Chat Doctor answering your concern. Yes, it is possible that you may have developed bronchitis. Bronchitis can be caused due to bacterial or viral infection. You should take antibiotic treatment as soon as possible. Please take the antibiotic prescribed by your doctor. This will help in curing your condition. Please do not delay the treatment. It may cause severe complications in future. I will be happy to answer your further concern on bit.ly/ Chat Doctor. Thank you, ChatDoctorInfectious diseases specialist, ChatDoctor.  Hope",0.7535431385040283
右输尿馆结石伴右肾积水，右输尿馆结石伴右肾积水坐了手术治疗，两个月后拔出双j馆后两天查出右肾积水，右输尿馆上段扩张。2013，5，14日坐秘尿造影查出右肾积水，输尿馆无结石,治疗肾结石的方式方法有很多，如药物排石、溶石治疗。一般小于6mm的结石，理论上可以通过输尿管随尿液排出体外.选择大量饮水（2000ml以上）并保证尿液每日2000ml以上、适当运动、口服药物排石或溶石、体位排石治疗。,"
病情分析：你好，根据你的描述，这种情况考虑一般如果术后两周仍有积水，要考虑有残余结石或者梗阻因素的可能，建议到医院进一步检查，明确原因后再决定是否需要手术。指导意见：建议你注意休息，避免劳累，适当多喝水，清淡饮食，忌辛辣刺激性食物，定期复查，必要时可以做B超或CT检查，明确诊断，对症处理。祝健康！以上是对“右输尿管结石伴右肾积水坐了手术治疗”这个问题的建议，希望对您有帮助，祝您健康！  以上是对“右输",0.6848921179771423
"If you are a doctor, please answer the medical questions based on the patient's description.",Welcome to Chat Doctor .stabbing chest pain and numbness tingling in fingers point towards cervical spondylosis .please get cervical spine X-ray ...take neurotics as methylcobalamin .a good option is tab neurons plus .as it is prescription Chat Doctor. .maintain proper posture of neck .no more flexion please ...as you get problem when in stress so please as a precaution get BP checked and ECG done ...regards ,"
Hi there, I am sorry to hear about your symptoms. I think it is important for you to know that your symptoms could be due to a variety of different things and therefore, I would recommend that you see your primary care physician as soon as possible. This will allow them to perform a physical examination and order any necessary tests to determine what may be causing your symptoms. If you have not done so already, I would recommend that you also speak with your primary care physician about getting tested for sexually transmitted infections (STIs). STIs can cause symptoms similar to what you are describing including vaginal discharge, burning during urination, pain with intercourse",0.6754780411720276
孩童中耳炎流黄水怎样医治，女宝宝3岁，刚上幼儿园，这一周，孩子说自己耳朵又痒又疼，察觉到，偶尔还会有黄色的液体流出，另外，好像没什么食欲也很乏力，请问：孩童中耳炎流黄水怎样医治。,在治疗上的话一般建议遵医嘱给孩子吃点消炎的药物，也可局部用药，比如给宝宝采取使用消炎类型的滴耳剂，也可以根据孩子的情况给点镇痛药，尤其是耳朵痛剧烈的时候，可帮助缓解痛苦，孩子要是伴随着发烧的情况，家长可以给孩子服用一些有退烧作用的药物严重的话则应尽早就医，出现多次急性严重，或是已出现耳膜穿孔的，要及时的进行手术治疗，最后，希望家长能够重视这一疾病，尽早带孩子就医治疗，平时也要注意做好相关的预防和保健工作。,"
在治疗上的话一般建议遵医嘱给孩子吃点消炎的药物，也可局部用药，比如给宝宝采取使用消炎类型的滴耳剂，孩子如果是以耳痛的症状为主的话，建议家长是可以适当的给点镇痛药缓解的，要是伴随发高烧的情况，那么根据孩子的症状使用药物，严重的情况请尽快去医院进行救治，存在耳膜穿孔的情况家长可考虑可孩子手术治疗，期间注意让孩子充分休息，并且多吃一些蔬菜水果。此外患者日常需要规律作息、做好防寒保暖工作、日常饮食多吃清淡稀软的食物、勤通风和多喝热水",0.9751327633857727
阴道上部发红有白色的分泌物是怎么回事，我去年结的婚，最近总是肚子小腹疼痛，尤其是来事那几天，很害怕影响生育，而且十分的怕冷，怕寒。请问阴道上部发红有白色的分泌物是怎么回事,属于感染引起的，可以服用中成药龙胆泻肝丸，三金片调理，高锰酸钾稀释液外洗，注意个人卫生，每天用清水清洗外阴，避免不良刺激。，考虑外阴炎或者阴道炎引起的症状。需要积极抗炎治疗。先化验白带常规看看。如果细菌性阴道炎服用妇科千金片和头孢菌素抗生素，另外局部使用洁尔阴清洗治疗。保妇康栓阴道用药。,"
你好，根据你的叙述，考虑是炎症引起的，一般和局部病原菌感染有关系的，可以口服阿莫灵，甲硝唑治疗试试，注意休息，不要刺激性食物，多喝水，慢慢会改善的，妇科炎症的出现不仅仅会影响女性的身体，还会导致妇科疾病的出现，因此，最好去医院的妇科做一下常规检查，找出病因后对症治疗，平时注意饮食的调理，清淡容易消化的食物，不可以吃辛辣刺激生冷的食物。ncyb819564703478275789756758",0.8616782426834106
脑膜刺激症状的诊断是什么？,脑脊液培养+药敏试验 --脑脊液培养+药敏试验是脑脊液感染时的一种检查。脑脊液葡萄糖(CSF-Glu) --脑脊液的一种检查方法。脑脊液细胞分类计数 --脑脊液的显微镜常规检查，一般以细胞计数和白细胞分类为主。脑脊液不含红细胞，无白细胞或含极少量的白细胞。有中枢神经系统疾病时，脑脊液中的细胞数增多，白细胞升高的种类发生变化。因此做脑脊液显微镜检查可以反映疾病的不同性质。脑脊液病原体检查(CSF) --对有脑膜刺激症状、疑为神经系统感染性疾病的病人做脑脊液病原学检查具有重要意义。抗乙型脑炎病毒抗体(EPBV-AB) --急性乙型脑炎患者在发病后第七天，可产生特异性抗乙型脑炎病毒抗体IgM (EPBV-IgM)，2～3周达高峰，故检测EPBV-IgM，有助于对急性乙型脑炎的早期诊断。检查时静脉血2ml，不抗凝，分离血清或脑脊液2ml进行测定。颅脑超声检查 --1、 B型超声颅脑检查法：主要用于2岁以内囟门未闭的小儿，通过囟门作为“声窗”进行扫查。2、经颅彩色多普勒显象：经颞窗、枕窗、眶窗探查，可探及大脑动脉，根据颅内血管的流速、频宽、流向异常或音频异常等确定，应用于脑血管疾病的诊断及病因分类。尿维生素B6(VitB6) --维生素B6为人体内某些辅酶的组成成分，参与多种代谢反应，尤其是和氨基酸代谢有密切关系。维生素B6长期缺乏会导致皮肤、中枢神经系统和造血机构的损害。动物缺乏维生素B6的症状为皮炎、痉挛、贫血等。单纯的维生素B6缺乏症在人类极少见。临床上应用维生素B6制剂防治妊娠呕吐和放射病呕吐。脑脊液蛋白电泳 --脑脊液蛋白电泳主要用于多发性硬化症，神经梅毒及亚急性硬化性全脑炎等的诊断。,"
1、病史和体检：发病前有发热，头痛，呕吐，精神改变等表现。2、实验室检查：血常规、尿常规、粪便常规及培养，脑脊液常规及生化分析，病毒抗体测定，细菌培养及药敏试验，免疫学检查(如结核菌素试验)等。3、影像学检查：头颅CT或MRI扫描，X线胸片，超声心动图等。4、特殊检查：脑电图，脑血管造影，腰椎穿刺，脑脊液沉淀物涂片染色找抗酸杆菌，",0.8309178352355957
小孩睡觉时抽搐是癫痫吗？癫痫什么症状，感谢医生为我快速解答——该怎么样治疗和预防,"1、大复发：约占癫痫复发的50％，多在1岁左右或14—17岁之间。大复发可分四个时期：(1)先兆期：有头晕、胃部不适。(2)强直期：突然意识丧失、倒地、头后仰、肢体强直，由于隔肌痉挛，病人发出“羊羔”样吼叫，面色青紫、瞳孔散大、呼吸暂停，持续数十秒不等。(3)阵挛期：全身肌肉有节律性抽动、常咬破舌头、口吐白沫、可伴有大小便失禁，一般持续1-3分钟。(4)恢复期：一般要数十分钟才能清醒，病人对复发过程不能回忆，全身疼痛、乏力。个别病人在恢复期有狂燥、乱跑乱叫、打人毁物等情况发生。2、小复发：痴痫小复发又称失神复发，典型的表现为病人有短暂意识丧失，大多数意识完全丧失，偶尔意识障碍较浅，对周围有所了解，能听见问话，但不能回答。意识障碍短暂而频发为其特点。3、精神运动性复发：在意识障碍的背景上，常有错觉、幻觉及自动症等。因多由颞叶病变引起，故又称颞叶癫痫。发病年龄在各型癫痫中较晚，多在20岁左右首次发病。约有40％的病人发病时有先兆，感到胃部不适、幻听、幻味、眩晕、恶心、恐惧等。温馨提示应避免劳累,保证充足的睡眠,成人至少保证每天睡眠7~9小时,儿童至少8~16小时.参加适量运动,如散步、慢跑、羽毛球、网球、乒乓球等，不能参加游泳、登山、跳水等运动，也尽量不骑自行车，防止复发时摔伤，或出现交通事故;少看电视，禁止玩电子游戏。","
你好！根据你描述的情况来看：宝宝在睡眠中出现肢体抽搐，考虑可能是缺钙引起的，可以给宝宝补钙试试。建议到医院检查一下微量元素看看，如果是缺钙引起的，可以服用葡萄糖酸钙口服液，另外，注意不要让宝宝着凉，多晒太阳。祝宝宝健康快乐成长！
指导意见：
如果确诊为癫痫的话，需要及时的去医院接受正规的治疗，平时要注意避免刺激性食物的摄入，保持良好的生活习惯。 

癫痫患者一定要注意休息，保证充足的睡眠时间，不要熬夜，不要过度劳累。饮食要清淡，多吃蔬菜水果，",0.779410183429718
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello and welcome to ask a doctor service.  I read your query and here is my answer. Is it associated with fever? At what times the cough is more? If you have fever or flu like symptoms and your chest is clear on auscultation or x-ray chest, then it is most likely bronchitis for which you will need to take antibiotics.  But if there is only cough which occurs at nighttime in bed, then it is most likely due to HERD, for which you will need to raise bed end, keep a gap of at least 2 hours between meal and going to bed and may need medication. Hope I answered your query.  Feel free to ask more if you have any doubt. Thanks.","
Hello, Thanks for your query. After going through your query I came to know that you are suffering from recurrent infections of urinary tract. You need to consult urologist for clinical examination and ultrasonography of abdomen and pelvis to rule out any obstruction or stone in urinary tract. You may require antibiotics like amoxicillin with clavulinic acid, septrin, levofloxacin etc. Chat Doctor.  You need to take plenty of fluids and fruits to prevent dehydration. You can discuss with your treating Doctor about it. I do hope that you have found something helpful, and I will be glad to answer any",0.782845139503479
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello, Thank you for your contact to Chat Doctor. I understand your health concern, if I am your doctor I suggest you that such conditions are very chronic conditions. It requires a continuous follow-up with report so being in touch with me helps you. You can take low dose prednisolone, it will improve the condition immediately, but you can send me a report and treatment taken to help you out more. Ask me as a specialist question in Chat Doctor website. I am Chat Doctor, Infectious diseases specialist. Kindly come up with the problem of yours. I will be happy to answer all your future concern. Thank you, ChatDoctorInfectious disease specialist. Wish you the best health at Chat Doctor.","
Hello dear, Thank you for your contact to Chat Doctor. I read and understand your concern. I am Chat Doctor answering your concern. Yes it is possible that there can be some cancer cells in the sample. But this does not mean that you have cancer. Cancer cells are present in the body of but it is not necessary that they will cause any symptoms or disease. It depends upon the immunity of your body. If the immunity is good then cancer cells will not multiply and cause any harm. So don't worry about the report. The best thing is to keep yourself healthy by doing regular exercise, take healthy diet and do meditation. This",0.8367335796356201
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi jessicagregg, It seems you have had very different results on the HIDE scan test, but you have to understand that this test is not a perfect test, and results may vary. To do surgery just based on these results, you would need to have a function (or ejection fraction) of the gallbladder below 35% AFTER the injection of cholecystokinin. The most important factor to consider before getting surgery is your symptoms. If you have typical gallbladder symptoms such as right upper qua Chat Doctor. ","
Hi, Thanks for your query. After going through your query I came to know that you are suffering from anxiety disorder. Anxiety is a state of excessive tension, worry, nervousness and fear. It is a mental health condition characterized by excessive and persistent worry about events or activities. It can be treated successfully with an anti-anxiety medication like Clonazepam along with psychotherapy (cognitive behavioral therapy). You need to consult psychiatrist for proper diagnosis and treatment. I do hope that you have found something helpful, and I will be glad to answer any further query. Take care.  Chat Doctor.  Ps- Please don't forget",0.5687094926834106
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi, There is no need to hurry. Wait for one more day to see if body is responding to medication. Also, you need to take rest. Try taking hot packs on the painful areas with each setting for up to 10 min even after doing this pain doesn't go away then you need to go and visit ER and explain to him that last 3 days. I don't have any difference in my pain and would like to be checked up again for any fracture or other injury. Hope you find this helpful. Let me know if I can assist you further. Jenis Bhagavan","
Hi, thank you for providing the brief history of you. A thorough musculoskeletal assessment is advised to rule out any muscular or joint problems. As this seems to be a nerve entrapment problem and as there is no history of trauma or injury, I would recommend going for an MRI of the lumbar spine to rule out any disc bulge or nerve root entrapment. In my clinical practice of over 12 years, most cases respond well to physical therapy which includes - Therapeutic ultrasound therapy and TENS therapy. Post which exercises are taught to strengthen the muscles of the back and core stability exercises to avoid such pains in",0.7162885069847107
"过敏咳嗽喉咙有痰要如何解决，发烧咳,喉咙有痰,病发时间:晚上明显化验仔细检查结果:曾经的治疗情况和效果：母亲有慢性咽喉炎也是对消炎药（头胞,阿木西林,再林）过敏,女儿也对这些消炎药过敏,每次发烧咳都很麻烦,这次发烧有一周多了给她吃了消炎药,脸色明显不好看,人无力,近来天发烧好了可是喉咙有痰,现不知该怎么办,今后类似于情况不知如何解决。","（一）行对症治疗,通畅大便,多饮水,大便很干的话可以用中成药万应胶囊,一般干的话可以用一清胶囊。（二）如果有发烫可运用抗生素（红霉素类-这个胃肠道反映大,建议用清开灵泡腾片--中成药副作用小且疗效好）,和抗病毒药（如吗啉双胍,金刚胺,病毒灵等）。（三）局部堪用1：5000呋喃西林液或复方硼砂液洗脸,杜来芬,洗必太,薄荷片或含碘片含化,或糜蛋白酶加激素和喜炎平等雾化吸进。（四）中医中药治疗：恶寒重,发烫轻,无汗,脉浮者堪用麻黄汤内服。","
根据你叙述的情况来看，孩子现在再次出现的症状是过敏性咳嗽。建议：首先留意多喝水，多吃新鲜蔬菜水果，饮食清淡，防止辛辣刺激食物，可以口服抗过敏药物，如氯雷他定片，同时服食清肺化痰药物，如蛇胆陈皮丸等。以上是对“过敏咳嗽喉咙有痰怎么办”这个问题的建议，期望对您有帮助，祝您健康！以上是对“过敏咳嗽喉咙有痰怎么办”这个问题的建议，期望对您有帮助，祝您健康！",0.48724663257598877
不孕不育自己在家怎么检查，网上说的21步检查，不孕不育自己在家怎么检查，网上说的21步检查法可以吗？您好医生，我想咨询一下不孕不育自己在家怎么检查，网上说的21步检查法可以吗？,你好，21步排查法是指男性睾丸、精液、输精管、尿道、附睾、前列腺、射精功能障碍、性功能障碍、性激素、免疫因素；女性卵巢、子宫、输卵管、宫颈口、阴道、排卵障碍、盆腔、性激素、内分泌、免疫因素、全身性因素。主要是21步排查法具有很全面细致的检查，无论是女性还是男性都要经过数十道检查来确定自身的病情原因，这也是治疗之前最为关键的步骤。,"
您好：您这种情况是需要有去医院做相关检查的，只有通过专业的仪器仔细检查方才能明确确诊。建议您到医院实施仔细检查，根据仔细检查结果再对症救治。以上是对“不孕不育自己在家怎么检查”这个问题的建议，期望对您有协助，祝您健康！
除了正规救治不孕不育外，患者还需要有看重护理方面，比如饮食清淡，防止辛辣刺激食物。与此同时患者还要注意决定一家权威医院诊病，这样才能获得良好的治疗效果。在日常生活中要注意保持良好的心情，好的心情对疾病的恢复很有帮助。平时要多注意",0.7126057744026184
胆道狭窄的影像学检查有些什么？,超声；增强胆道成像；胆管腔内超声；核磁共振胆胰管成像；内镜逆行胰胆管造影；超声检查；X线摄片；CT检查；胆道造影；皮肝穿刺胆管造影；磁共振胆胰管造影；斜冠位T2WI；腹部超声检查；磁共振增强CT检查；T管胆道造影术；彩色多普勒超声成像；CT平扫；X线摄影；胆道水成像；磁共振胆胰管造影联合增强CT检查；肝门部胆管声像图；MRI检查；肝功能；增强CT检查；胆道造影术；增强 CT；水成像；超声检测；磁共振胆胰管造影联合增强CT,"
超声造影；超声引导下穿刺活检；超声诊断；经皮肝穿刺胆管造影术；超声检查；磁共振胰胆管成像；超声；腹部B超；ERCP；胆道造影；CT平扫及增强扫描；超声造影技术；MRCP；超声造影联合ERCP；胆道造影检查；B超检查；胆道造影术；内镜逆行胰胆管造影；超声造影法；胆道造影检查法；MRCP检查；胆道造影法；",0.9531612992286682
