instruction,reference,generated,cosine_similarity
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello... Hyperkalemia -- high potassium in your blood -- may occur if your kidneys do not work properly Kidney disease is the most common cause of hyperkalemia.  Excess potassium in the diet can also contribute to increased levels in your blood, especially if there is an issue with kidney function. Salt substitutes typically contain high amounts of potassium. Foods such as melons, orange juice, and bananas are rich in potassium too. Over and above Chat Doctor. . For better evolution kindly get done renal function tests and cardiac check up with regular monitoring on potassium level","
Hi, dairy have gone through your question. I can understand your concern. You may have musculoskeletal pain due to over work or muscle strain.  You should do exercises for back muscles and chest muscles.  Also take analgesic and muscle relaxant Chat Doctor.  If it is not improving then you should go for X-ray of that area. It will give you exact idea about the cause. Hope I have answered your question, if you have doubt then I will be happy to answer. Thanks for using Chat Doctor. Wish you a very good health. Don't forget to click, thank you. Regards.  S.",0.8483012914657593
"If you are a doctor, please answer the medical questions based on the patient's description.","Though top I is very specific for cardiac disease yet if coronary angiogram is normal, it was not a heart attack some other condition associated with increase in levels of troponin are-primary pulmonary hypertension, pulmonary embolism, and acute exacerbations of chronic obstructive pulmonary disease (COPD), right ventricular strain with increased wall tension and ischemia. These condition can cause chest pain and increased troops.don't worry if Anglo is normal it's not cardiac","
Hi, Thanks for asking. Based on your clinical history and query, I would say that you have developed an allergic reaction to some substance (may be insect bite). It is not related to your previous surgery. It may also be due to any medication you might be taking or food item you have consumed. If it persists, then consult your dermatologist once. Hope it helps. Any further queries, happy to help again. Regards Chat Doctor.  S. Senior Surgical Resident.  DNB Dermatology.  MCH Vascular Surgery.  Consultant Surgeon - Private Practice.  Bangalore, India.  Website : www.doct",0.7829506993293762
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi welcome to Chat Doctor..... Your mother having asthma, pulmonary fibrosis and emphysema like conditions ... So having both obstructive and restrictive lung disease. ... So survival chances very less .... Bronchodilator and steroid like treatment needed for these ..... Oxygen therapy also needed. .... Pulmonary rehabilitation will be useful ... Lung transplantation if feasible is ultimate treatment for COPD but here its utility seems less .... Keep exposure to smoking, dust, pollen etc. very less .... Consult pulmonologist for this. Take care ... Regular clinical follow up needed .","
Hello dear, I understand your concern. In my opinion the symptoms are not related to the cancer of lungs. The coughing and breathlessness are seen in lung infection like pneumonia. So it is better to get done chest x-ray and if needed sputum examination for tuberculosis. The coughing can be due to bronchitis or asthma too. Nothing to worry about cancer of lungs. Avoid smoking as it will worsen the condition. Hope this helps you. Wishing you good health... Regards Chat Doctor.  V. Anand, MD (Pediatrics)  Assistant Professor, Dept. of Pediatrics, PGIMSR, Chennai",0.7630033493041992
"If you are a doctor, please answer the medical questions based on the patient's description.","Dear Sir, Shaking that your noticed probably is due to high fever also called as chills & rigors. However, a child can have febrile seizures, try to keep her temperature down to normal limit. You may give here paracetamol for high fever under your doctors' guidance. Also, you can do cold sponging. In case you notice apart from shaking, teeth hindering, tongue bite, frothing, unrolling of eyes, rush her to ER, that is a seizure. Consult your doctor for appropriate treatment for the cause of fever. Wish her good health","
Hello and welcome to Chat Doctor. Thanks for your query. I can understand your concern. Your symptoms seem to suggest that you have developed an allergic reaction to the antibiotic that you were given. This is a common side effect of antibiotics like penicillin. Allergic reactions usually appear within 48 hours of starting the medication. They are caused by release of histamine from immune cells. Treatment is with antihistamines. You may need to stop taking the medicine, but you should not do this without consulting your doctor first. Hope this information has been both informative and helpful for you. Wish you good health. Regards.  Chat",0.8744496703147888
重度痔病的并发症是什么？,肛门剧烈疼痛；肛门坠胀感；里急后重感；尿潴留,"
肛门狭窄；血栓性外痔；肛瘘；肛裂；感染；出血；脱垂；肛周脓肿；肛乳头肥大；肛周湿疹；肛窦炎；便秘；肛周皮肤瘙痒症；肛门坠胀感；肛乳头瘤；肛乳头肥大症；肛门失禁；直肠脱垂；肛乳头状瘤；肛周化脓性汗腺炎；肛管癌；肛管周围脓肿；肛门失禁症；肛门疼痛；肛周湿疹样皮炎；肛门狭窄症；",0.915738046169281
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello Rohan;welcome to Chat Doctor Psoriasis is an autoimmune disease and there is limited treatment available which you can get prescribed by a Dermatologist and your condition should improve. As for the big swelling from which yellow color discharge is probably pus coming out, and it may be some infected abscess or a boil for which you should take some antibiotic. Please consult a doctor near your residence or visit a hospital and the doctor will prescribe antibiotic after examination.Don't worry it could be an infection and not a cancer. Take care. Thanks","
Hi... Thank you for consulting in Chat Doctor. Skin conditions are best diagnosed only after seeing directly. I suggest you to upload photographs of the same on this website, so that I can guide you scientifically.  Hope my answer was helpful for you.  I am happy to help any time. Further clarifications and consultations on Chat Doctor are welcome. If you do not have any clarifications, you can close the discussion and rate the answer. Wish your kid good health. Regards -  Chat Doctor.  Raghavendra M D, MD - Dermatology.  Thank you.  Regards - Chat Doctor.  Raghav",0.9034026861190796
急性消化系统症状的推荐药有些什么？,碱式水杨酸铋；复方二甲基硅油咀嚼片；铝碳酸镁片,"
阿托品；吗啡；盐酸哌替啶；氯丙嗪；异丙嗪；盐酸甲氧氯普胺；654-2；阿托品、吗啡；西咪替丁；654-2注射液；654-2联合吗啡；阿托品联合吗啡；盐酸苯海拉明；654-2联合盐酸哌替啶；阿托品联合盐酸哌替啶；复方樟脑酊；654-2联合盐酸甲氧氯普胺；654-2联合盐酸",0.9060518741607666
大便1天多次怎么回事，早上起床，大便3次，间隔时间10分钟，有时稀有时硬。白天没有，晚上也正常。 , 您好，可能是慢性肠炎的症状。可以服用黄连素，元胡止痛片，胃肠灵治疗，或者肌肉注射阿托品，必要时输液输血或吸氧。宜少量多餐，补充多种维生素。勿食生、冷、油腻及多纤维素的食物。适当进行体育锻炼以增强体质。，除此之外，患者在治疗消化内科疾病期间，除了要及时治疗外，患者的饮食状况和心理状态也是尤为重要，患者一定要避免精神上过度的紧张和忧虑，以免对消化内科疾病的恢复造成了不必要的影响。,"
您好，根据您的描述考虑是肠炎引起的症状。建议您到医院做一下肠道菌群检测，确定是否有病原体感染，如果是的话可以使用益生菌调节肠道菌群平衡。平时注意饮食清淡，不要吃辛辣刺激性的食物，多喝水，多吃蔬菜水果，保持大便通畅。祝健康！ 以上是对“大便1天多次怎么回事”这个问题的建议，希望对您有帮助，祝您健康！  ，除此之外，患者在治疗消化内科疾病期间，除了要马上治疗外，患者的饮食状况和心理状态也是十分重要，患者一定要避免精神上过度",0.9788274765014648
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi. Thanks for your query. Noted your history of more frequent urination with some yellow/green discharge in it. Intense pain in lower left abdomen, getting better with pressure. Now the pain is all over abdomen. I would advise you the following in such a situation. First send urine for tests of routine, microscopy, culture and sensitivity before antibiotic is started to get a proper reports which help in further treatment. Further, tests of blood, stool ultrasonography of the abdomen and so on. Clinical evaluation and examination by a General Surgeon to have a proper diagnosis and further proper treatment. I hope this answer helps you to get an early and proper diagnosis and treatment.","
Hello dear, Thanks for your question on Chat Doctor. I can understand your situation and problem. Yes, you are correct in saying that it is difficult to diagnose heart diseases in young people without clinical symptoms. But as you have family history of premature coronary artery disease (CAD), you should definitely consult cardiologist and get done ECG, 2 stress test, 2 echocardiography and lipid profile. If all these are normal then no need to worry about heart diseases. But if any of them is abnormal then consult cardiologist and discuss all these in detail. Hope I have solved your query. Wishing good health to you.",0.9236281514167786
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi Vila, Thanks for trusting Chat Doctor with your query. Your problem seems to be a very rare kind of addiction.  Based on the information provided, it seems you are motivated to give up this addiction as you appear to understand the fact that it is hurting your body physically. It seems that you are struggling psychologically as well. I guess first and foremost, you should get yourself checked physically as raw rice can cause some physical issues and some problems of menstruation could be due to other unrelated/related issues. An opinion from physician or gynecologist might be helpful. Next comes the issue of addiction. I suppose one method could be to use Exposure and response prevention strategy. The basic principle would be to expose you to raw rice which will possibly induce the desire to eat it and then have someone stop you from eating it. During this process, you might experience significant restlessness and anxiety. If you are motivated enough and know relaxation techniques, try to be in this situation for approximately 90 minutes or when you feel your anxiety is wearing off without any additional help. You will realize that gradually the intensity of your craving is reducing and after sometimes start doing it yourself. You can take the help of a clinical psychologist in this process. The role of medication would be very limited. However, I believe consulting a psychiatrist to explore other psychological issues (if any) can be of further benefit. Hope this will be of some help. Best wishes, ","
Hi and welcome to Chat Doctor.  Thank you for your query. I am sorry to hear about your son. I think it is possible that he has some type of infection that can cause this kind of symptoms. If he doesn't have fever then there is no need for antibiotics. However, I would recommend an ultrasound of abdomen in order to rule out any other causes of his symptoms. Hope this will help you. Please get back if you have any further queries. Wishing him good health. Regards.  Chat Doctor.  Senthil Kumar MD - General Medicine.  .  .  .  .  .  .",0.8185354471206665
孕且查出丙肝孩子可以要吗，什么症状都没就是13号抽的血他们15号才做的今天才换到单子，上面HCV是阳性，我不知晓这样孩子可以要吗？,小孩传染丙肝的几率大概是4%，一般需要有打免疫球蛋白。一般来说没事儿的，不过一旦传染就是100%。丙肝没有办法实施母婴截断，但是母婴散播的几率很小，所以你不要担心，孩子出升后不要实施母乳喂养。此外，丙肝患者在治疗期间，患者的饮食状况和护理也是很关键的，患者一定要消化维生素，预防工作闹肚子，并且清淡饮食，以免引发不必要的伤害。,"
您好，根据您的叙述和您所供的资料来看，您这种情况建议在怀上4个月以后再做乙肝五项仔细检查，如果抗体低的话可以麻醉乙肝免疫球蛋白。以上是对“孕且查出丙肝孩子可以要吗”这个问题的建议，期望对您有帮助，祝您健康！ 除此之外，患者在治疗丙肝期间，除了要服药治疗外，患者的饮食状况和心理状态也是至关重要，患者一定要始终保持心情愉快，恰当饮食，以免对丙肝的恢复引发了不必要的干扰。同时患者还要注意去一家专业医院诊病，并且要遵",0.9844170808792114
腹部多器官联合移植的手术治疗有些什么？,腹部多器官联合移植,"
肝肾胰脾联合移植术；肝肾联合移植术；肝肾胰脾联合移植；肝肾联合移植；肝肾胰脾联合移植手术；肝肾胰脾联合移植术；肝肾联合移植手术；肝肾胰脾联合移植手术；肝肾胰脾联合移植术式；肝肾胰脾联合移植手术方式；肝肾胰脾联合移植手术方法；肝肾胰脾联合移植手术方式；肝肾胰脾联合移植手术术式；肝肾胰脾联合移植手术术式及护理；肝肾胰脾联合移植手术术式和护理；肝肾",0.8300909996032715
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello, Thanks for writing to us. Unexplained bruising once in while is understandable but if occurs frequently should be investigated thoroughly since it can indicate an underlying medical condition or ailment. Many times taking medications like aspirin, ibuprofen, non-steroidal anti-inflammatory Chat Doctor.  Topical and systemic corticosteroids cause skin thinning, making one prone to bruises. So let me know have you take any ","
Hello, Thank you for asking at Chat Doctor. I went through your daughters' history and would like to make suggestions for her as follows:1. Since she is having symptoms of hypothyroidism, I would suggest getting her TSH and Free T4 levels done by a physician.2 TSH level above 10 mIU/L suggests hypothyroidism.2 Free T4 below 6 pmol/L suggests hypothyroidism. If any of these values are abnormal, then she will require treatment with thyroid hormone replacement therapy.2. In my opinion, it is better to consult an endocrinologist for this.",0.8727850317955017
小儿雅司病的并发症,合并骨膜炎，多指性关节炎，皮损后可留下色素脱失性萎缩性瘢痕或皮肤挛缩、皲裂，晚期病例可发生长骨骨膜或骨质树胶肿性损害，引起骨质疏松，甚至形成腔隙，偶致腭穿孔或鼻骨、咽部损害，也可引起关节周围纤维瘤样结节和关节积液。可引起毁形性鼻咽炎、鼻骨炎、多发性指(趾)骨炎、手指关节炎、胫骨骨膜炎(佩刀胫)鶒。,"
淋巴结炎、肝脾肿大。 ### 预后：

1.本病多在儿童期发病，若治疗及时可完全治愈。

2.少数患者因治疗不及时或治疗不当，可发展为晚期梅毒，出现神经系统和心血管系统病变。### 治疗：

1.早期梅毒：包括一期梅毒、二期梅毒和潜伏梅毒，可用青霉素类药物进行治疗。 

2.晚期梅毒：包括三期梅毒及潜伏梅毒，一般采用青霉素类药物治疗。### 病因：

梅毒是由苍白螺旋",0.8820375204086304
"If you are a doctor, please answer the medical questions based on the patient's description.","Welcome to Chat Doctor .1. I would think in terms of lymph nodal enlargement after BCG, or any recent infection, fever or systemic causes.2. To clear the doubt regarding cyst or lymph node - get an ultrasound axillary region - it will give exact nature of lesion, its source and extensions.3. But personally I feel like lymph nodal enlargement - you need to monitor and a followup visit with the treating doctor.4. Follow the advice given by your doctor, he is right. Good luck. Hope it helps you. Wish you a good health. Anything to ask ? Do not hesitate. Thank you.","
Hi, Thank you for providing the brief history of you. A thorough musculoskeletal assessment is advised to rule out any nerve entrapment or muscle strain. As you have mentioned that it is a recent injury, I will advise you to go for an MRI scan and also a clinical examination by a physiotherapist. Post which we can proceed with physical therapy as it helps in reducing the pain and also improves the muscle strength. In my clinical practice most cases respond well to physical therapy and exercises. RegardsJay In Chat Doctor.  Physical Therapist.  Physiotherapy Department.  Manipal Hospital. derabad.  Thank",0.8924611210823059
右输尿馆结石伴右肾积水，右输尿馆结石伴右肾积水坐了手术治疗，两个月后拔出双j馆后两天查出右肾积水，右输尿馆上段扩张。2013，5，14日坐秘尿造影查出右肾积水，输尿馆无结石,治疗肾结石的方式方法有很多，如药物排石、溶石治疗。一般小于6mm的结石，理论上可以通过输尿管随尿液排出体外.选择大量饮水（2000ml以上）并保证尿液每日2000ml以上、适当运动、口服药物排石或溶石、体位排石治疗。,"
你好：根据你的描述来看，这种情况考虑不好说，一般情况下，如果积水不是很严重的话，可以采用中药进行调理的。建议你最好是到医院详检看看，明确病因后再行治疗较好。注意休息及营养。祝你早日康复！
指导意见：以上是对“右输尿管结石伴右肾积水”这个问题的建议，希望对您有帮助，祝您健康！  指导意见：另外平时多喝水，多吃水果和蔬菜，少吃辛辣刺激性食物，保持心情舒畅，适当运动。  祝您身体健康！ 以上是对“右输",0.8011962175369263
"If you are a doctor, please answer the medical questions based on the patient's description.",Welcome to Chat Doctor .stabbing chest pain and numbness tingling in fingers point towards cervical spondylosis .please get cervical spine X-ray ...take neurotics as methylcobalamin .a good option is tab neurons plus .as it is prescription Chat Doctor. .maintain proper posture of neck .no more flexion please ...as you get problem when in stress so please as a precaution get BP checked and ECG done ...regards ,"
Hi, Thanks for writing in. Your symptoms suggest that you have a viral infection of the respiratory tract. This is common during winter and can cause coughing, cold and runny nose. Since you are feeling better now, it is likely that your symptoms will settle down soon. Please take plenty of fluids and rest. You do not need any medicine as there is no specific treatment available for this type of illness. Please avoid going out during severe weather conditions and also try to cover your face with mask when going out in public areas. Hope this helps.  Chat Doctor.  Ravi, MD (Pediatrics) .  Assistant Professor",0.8468309640884399
孩童中耳炎流黄水怎样医治，女宝宝3岁，刚上幼儿园，这一周，孩子说自己耳朵又痒又疼，察觉到，偶尔还会有黄色的液体流出，另外，好像没什么食欲也很乏力，请问：孩童中耳炎流黄水怎样医治。,在治疗上的话一般建议遵医嘱给孩子吃点消炎的药物，也可局部用药，比如给宝宝采取使用消炎类型的滴耳剂，也可以根据孩子的情况给点镇痛药，尤其是耳朵痛剧烈的时候，可帮助缓解痛苦，孩子要是伴随着发烧的情况，家长可以给孩子服用一些有退烧作用的药物严重的话则应尽早就医，出现多次急性严重，或是已出现耳膜穿孔的，要及时的进行手术治疗，最后，希望家长能够重视这一疾病，尽早带孩子就医治疗，平时也要注意做好相关的预防和保健工作。,"
治疗的话要根据孩子症状给予对症消炎药，可以局部药物治疗，可以选择消炎类型的滴耳剂，如果耳痛的情况比较严重的话可适当给予一些镇痛药，孩子一直在发烧的话家长也给用点退烧的药物或者马上送孩子去医院，如果你的孩子出现了耳膜穿孔的问题，需要及时的去医院进行手术医治，治疗期间主要要给孩子做好保暖工作，避免着凉加剧症状。在治疗期间患者需要做的饮食有节，规律作息积极参加体育锻炼，提高免疫力以预防疾病的发生。祝早日康复。",0.993649959564209
阴道上部发红有白色的分泌物是怎么回事，我去年结的婚，最近总是肚子小腹疼痛，尤其是来事那几天，很害怕影响生育，而且十分的怕冷，怕寒。请问阴道上部发红有白色的分泌物是怎么回事,属于感染引起的，可以服用中成药龙胆泻肝丸，三金片调理，高锰酸钾稀释液外洗，注意个人卫生，每天用清水清洗外阴，避免不良刺激。，考虑外阴炎或者阴道炎引起的症状。需要积极抗炎治疗。先化验白带常规看看。如果细菌性阴道炎服用妇科千金片和头孢菌素抗生素，另外局部使用洁尔阴清洗治疗。保妇康栓阴道用药。,"
考虑是炎症引起的症状建议您到医院做白带常规检查一下看看，确诊后对症治疗，平时注意卫生，勤换内衣裤，避免辛辣刺激性食物。，妇科疾病的出现不仅仅会影响女性的生活，还会导致妇科疾病的出现，因此，最好去医院的妇科做一下B超检查，找出病因后对症治疗，平时应该注意多喝水，注意个人卫生。rollershutterkaiserslautern.de",0.8941831588745117
脑膜刺激症状的诊断是什么？,脑脊液培养+药敏试验 --脑脊液培养+药敏试验是脑脊液感染时的一种检查。脑脊液葡萄糖(CSF-Glu) --脑脊液的一种检查方法。脑脊液细胞分类计数 --脑脊液的显微镜常规检查，一般以细胞计数和白细胞分类为主。脑脊液不含红细胞，无白细胞或含极少量的白细胞。有中枢神经系统疾病时，脑脊液中的细胞数增多，白细胞升高的种类发生变化。因此做脑脊液显微镜检查可以反映疾病的不同性质。脑脊液病原体检查(CSF) --对有脑膜刺激症状、疑为神经系统感染性疾病的病人做脑脊液病原学检查具有重要意义。抗乙型脑炎病毒抗体(EPBV-AB) --急性乙型脑炎患者在发病后第七天，可产生特异性抗乙型脑炎病毒抗体IgM (EPBV-IgM)，2～3周达高峰，故检测EPBV-IgM，有助于对急性乙型脑炎的早期诊断。检查时静脉血2ml，不抗凝，分离血清或脑脊液2ml进行测定。颅脑超声检查 --1、 B型超声颅脑检查法：主要用于2岁以内囟门未闭的小儿，通过囟门作为“声窗”进行扫查。2、经颅彩色多普勒显象：经颞窗、枕窗、眶窗探查，可探及大脑动脉，根据颅内血管的流速、频宽、流向异常或音频异常等确定，应用于脑血管疾病的诊断及病因分类。尿维生素B6(VitB6) --维生素B6为人体内某些辅酶的组成成分，参与多种代谢反应，尤其是和氨基酸代谢有密切关系。维生素B6长期缺乏会导致皮肤、中枢神经系统和造血机构的损害。动物缺乏维生素B6的症状为皮炎、痉挛、贫血等。单纯的维生素B6缺乏症在人类极少见。临床上应用维生素B6制剂防治妊娠呕吐和放射病呕吐。脑脊液蛋白电泳 --脑脊液蛋白电泳主要用于多发性硬化症，神经梅毒及亚急性硬化性全脑炎等的诊断。,"
(一)实验室检查1.脑脊液检查：CSF压力、外观、细胞数和蛋白含量等。2.血常规：血白细胞总数及中性粒细胞比例增高。(3.血培养：细菌性脑膜炎时，血液细菌培养可阳性。4.其他：必要时进行血清学或病原学检查。(二)影像学检查头颅CT或MRI可显示脑实质有无病变。如硬膜下积液、脑积水等。三)病理检查尸检或活检对明确病因有重要意义。四)其他检查根据临床表现，",0.9167604446411133
小孩睡觉时抽搐是癫痫吗？癫痫什么症状，感谢医生为我快速解答——该怎么样治疗和预防,"1、大复发：约占癫痫复发的50％，多在1岁左右或14—17岁之间。大复发可分四个时期：(1)先兆期：有头晕、胃部不适。(2)强直期：突然意识丧失、倒地、头后仰、肢体强直，由于隔肌痉挛，病人发出“羊羔”样吼叫，面色青紫、瞳孔散大、呼吸暂停，持续数十秒不等。(3)阵挛期：全身肌肉有节律性抽动、常咬破舌头、口吐白沫、可伴有大小便失禁，一般持续1-3分钟。(4)恢复期：一般要数十分钟才能清醒，病人对复发过程不能回忆，全身疼痛、乏力。个别病人在恢复期有狂燥、乱跑乱叫、打人毁物等情况发生。2、小复发：痴痫小复发又称失神复发，典型的表现为病人有短暂意识丧失，大多数意识完全丧失，偶尔意识障碍较浅，对周围有所了解，能听见问话，但不能回答。意识障碍短暂而频发为其特点。3、精神运动性复发：在意识障碍的背景上，常有错觉、幻觉及自动症等。因多由颞叶病变引起，故又称颞叶癫痫。发病年龄在各型癫痫中较晚，多在20岁左右首次发病。约有40％的病人发病时有先兆，感到胃部不适、幻听、幻味、眩晕、恶心、恐惧等。温馨提示应避免劳累,保证充足的睡眠,成人至少保证每天睡眠7~9小时,儿童至少8~16小时.参加适量运动,如散步、慢跑、羽毛球、网球、乒乓球等，不能参加游泳、登山、跳水等运动，也尽量不骑自行车，防止复发时摔伤，或出现交通事故;少看电视，禁止玩电子游戏。","
您好！很高兴为您服务。根据您提供的信息，孩子的情况可能与癫痫有关。建议到正规医院的神经内科进行检查，明确诊断后，在医生的指导下进行规范治疗。平时注意休息，不要熬夜，避免过度劳累，保持心情舒畅，避免情绪波动过大。祝早日康复！ 以上是对“小孩睡觉时抽搐是癫痫吗？”这个问题的建议，希望对您有帮助，祝您健康！  ，癫痫病患者在对症治疗之外，患者在生活中还需要注意要保持良好的心情，好的心情对疾病的恢复很有帮助，希望上述的答案可以帮助到你，谢谢！ ",0.8937311172485352
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello and welcome to ask a doctor service.  I read your query and here is my answer. Is it associated with fever? At what times the cough is more? If you have fever or flu like symptoms and your chest is clear on auscultation or x-ray chest, then it is most likely bronchitis for which you will need to take antibiotics.  But if there is only cough which occurs at nighttime in bed, then it is most likely due to HERD, for which you will need to raise bed end, keep a gap of at least 2 hours between meal and going to bed and may need medication. Hope I answered your query.  Feel free to ask more if you have any doubt. Thanks.","
Hi, Welcome to Chat Doctor .com I am Chat Doctor. Mariano Into Bruno Mascaras. I have gone through your query with diligence and would like you to know that I am here to help you. You seem to be suffering from chronic bronchitis which is causing persistent coughing with sputum production. It seems to be worsening over time. The only way to treat this is by taking antibiotic therapy for at least 10 days, along with bronchodilators and anti-inflammatory medicines. Hope this answers your question. If you have additional questions or follow-up questions then please do not hesitate in writing to us.",0.9156146049499512
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello, Thank you for your contact to Chat Doctor. I understand your health concern, if I am your doctor I suggest you that such conditions are very chronic conditions. It requires a continuous follow-up with report so being in touch with me helps you. You can take low dose prednisolone, it will improve the condition immediately, but you can send me a report and treatment taken to help you out more. Ask me as a specialist question in Chat Doctor website. I am Chat Doctor, Infectious diseases specialist. Kindly come up with the problem of yours. I will be happy to answer all your future concern. Thank you, ChatDoctorInfectious disease specialist. Wish you the best health at Chat Doctor.","
Hello dear, Thank you for your contact to Chat Doctor. I read and understand your concern. I am Chat Doctor answering your concern. Yes it is possible that you can have a heart failure even if you don't have any symptoms. You should consult your cardiologist for further evaluation. If he feels that you need it then you should get yourself evaluated for heart failure. Heart failure is not always associated with chest pain or breathlessness. It can be present in the form of dizziness, fainting etc. So you should visit your cardiologist for detailed examination. Hope question answered thank you. Regards Chat Doctor.  Chat Doctor. ",0.9121582508087158
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi jessicagregg, It seems you have had very different results on the HIDE scan test, but you have to understand that this test is not a perfect test, and results may vary. To do surgery just based on these results, you would need to have a function (or ejection fraction) of the gallbladder below 35% AFTER the injection of cholecystokinin. The most important factor to consider before getting surgery is your symptoms. If you have typical gallbladder symptoms such as right upper qua Chat Doctor. ","
Hello dear, Welcome to Chat Doctor. I read your query carefully and understand your concern. You should not worry about this as it is very common for women after menopause. This is due to lack of estrogen in the body which causes thinning of the vaginal walls and leads to dryness and pain during intercourse. You can take oral estradiol gel or cream. It will help in lubrication of the vagina. Also you can take oestrogen pills under supervision of gynecologist. Hope this helps you. Take care.  Chat Doctor.  V. Subrahmanyam MD - Gastroenterology & Hepatology,",0.8574114441871643
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi, There is no need to hurry. Wait for one more day to see if body is responding to medication. Also, you need to take rest. Try taking hot packs on the painful areas with each setting for up to 10 min even after doing this pain doesn't go away then you need to go and visit ER and explain to him that last 3 days. I don't have any difference in my pain and would like to be checked up again for any fracture or other injury. Hope you find this helpful. Let me know if I can assist you further. Jenis Bhagavan","
Hi, Thanks for asking. Based on your clinical history and symptoms, it seems that you have got a tooth decay in your front teeth. It is not possible to know whether you have an infection in your tooth or gum without examining you. But I think it could be possible as you are having pain and swelling of gums. You should visit a dentist as soon as possible. He will examine you and treat you accordingly. Till then, you can take antibiotics like amoxicillin 500 mg twice daily along with metronidazole 400 mg thrice daily. Take analgesics like ibuprofen for pain relief",0.8752288818359375
"过敏咳嗽喉咙有痰要如何解决，发烧咳,喉咙有痰,病发时间:晚上明显化验仔细检查结果:曾经的治疗情况和效果：母亲有慢性咽喉炎也是对消炎药（头胞,阿木西林,再林）过敏,女儿也对这些消炎药过敏,每次发烧咳都很麻烦,这次发烧有一周多了给她吃了消炎药,脸色明显不好看,人无力,近来天发烧好了可是喉咙有痰,现不知该怎么办,今后类似于情况不知如何解决。","（一）行对症治疗,通畅大便,多饮水,大便很干的话可以用中成药万应胶囊,一般干的话可以用一清胶囊。（二）如果有发烫可运用抗生素（红霉素类-这个胃肠道反映大,建议用清开灵泡腾片--中成药副作用小且疗效好）,和抗病毒药（如吗啉双胍,金刚胺,病毒灵等）。（三）局部堪用1：5000呋喃西林液或复方硼砂液洗脸,杜来芬,洗必太,薄荷片或含碘片含化,或糜蛋白酶加激素和喜炎平等雾化吸进。（四）中医中药治疗：恶寒重,发烫轻,无汗,脉浮者堪用麻黄汤内服。","
根据你所叙述的情况，孩子应该是感冒了。指导意见：建议你可以给孩子吃点小儿氨酚黄那敏颗粒，如果孩子咳严重的话，可以吃点鲜竹沥口服液或者肺力咳合剂，如果孩子流鼻涕厉害的话，可以吃点小儿感冒灵颗粒。以上是对“孩子咳一周多了喉咙有痰怎么办”这个问题的建议，期望对您有帮助，祝您健康！ 除了正规救治过敏咳嗽外，患者还需要有看重护理方面，比如恰当饮食，始终保持心情愉快。与此同时患者还要注意决定一家三甲医院诊病，这样才能获得良好的治疗",0.8867388963699341
不孕不育自己在家怎么检查，网上说的21步检查，不孕不育自己在家怎么检查，网上说的21步检查法可以吗？您好医生，我想咨询一下不孕不育自己在家怎么检查，网上说的21步检查法可以吗？,你好，21步排查法是指男性睾丸、精液、输精管、尿道、附睾、前列腺、射精功能障碍、性功能障碍、性激素、免疫因素；女性卵巢、子宫、输卵管、宫颈口、阴道、排卵障碍、盆腔、性激素、内分泌、免疫因素、全身性因素。主要是21步排查法具有很全面细致的检查，无论是女性还是男性都要经过数十道检查来确定自身的病情原因，这也是治疗之前最为关键的步骤。,"
你好，不孕不育症是指育龄夫妇同居1年以上,有正常性生活,没有采取任何避孕措施的情况下,未能成功怀孕。男性因素致使的不孕占30%左右,女性因素致使的不孕占45%左右,男女双方因素致使的不孕占25%左右,所以不孕不育的原因是许多方面的,需要有夫妻双方一同去医院做仔细检查。建议你到正规医院实施全面的仔细检查,根据病因针对性治疗,祝你健康!不孕不育是可以稳定的，但是一般治疗过程缓慢，且治疗后容易病发，因此治疗中一定",0.7835099697113037
胆道狭窄的影像学检查有些什么？,超声；增强胆道成像；胆管腔内超声；核磁共振胆胰管成像；内镜逆行胰胆管造影；超声检查；X线摄片；CT检查；胆道造影；皮肝穿刺胆管造影；磁共振胆胰管造影；斜冠位T2WI；腹部超声检查；磁共振增强CT检查；T管胆道造影术；彩色多普勒超声成像；CT平扫；X线摄影；胆道水成像；磁共振胆胰管造影联合增强CT检查；肝门部胆管声像图；MRI检查；肝功能；增强CT检查；胆道造影术；增强 CT；水成像；超声检测；磁共振胆胰管造影联合增强CT,"
MRCP；超声造影；磁共振胰胆管成像(MRCP)；MRCP技术；超声造影技术；B超；腹部超声；超声；MRCP扫描；MRCP检查；CT检查；磁共振胰胆管水成像(MRCP)；MRCP技术检查；MRCP技术检查法；MRCP扫描技术；MRCP扫描方法；磁共振胰胆管水成像；MRCP检查法；超声诊断；MRCP检查技术；超声检查；MRCP扫描法；MRCP技术检查法；MRCP扫描技术检查",0.9315109252929688
